source_file,battery_id,test_id,uid,start_time,ambient_temperature,Capacity,Re,Rct,Voltage_measured_mean,Voltage_measured_std,Voltage_measured_min,Voltage_measured_max,Voltage_measured_first,Voltage_measured_last,Current_measured_mean,Current_measured_std,Current_measured_min,Current_measured_max,Current_measured_first,Current_measured_last,Temperature_measured_mean,Temperature_measured_std,Temperature_measured_min,Temperature_measured_max,Temperature_measured_first,Temperature_measured_last,Current_load_mean,Current_load_std,Current_load_min,Current_load_max,Current_load_first,Current_load_last,Voltage_load_mean,Voltage_load_std,Voltage_load_min,Voltage_load_max,Voltage_load_first,Voltage_load_last,Time_mean,Time_std,Time_min,Time_max,Time_first,Time_last,n_measurements,Voltage_measured_range,Current_measured_range,Temperature_measured_range,Current_load_range,Voltage_load_range,Time_range,duration_seconds,cycle_number,SOH,initial_capacity,SOH_relative,RUL_cycles,health_class
04237.csv,B0031,77,4237,[2009.       4.      16.      16.      16.      19.734],43,1.690100045411559,,,3.418207639268387,0.2533991428003256,2.3048157078228537,4.207132897125494,4.206908345689919,2.3048157078228537,-3.9202672088226533,0.46324608911615855,-3.978994022429637,-0.0027859392911923,-0.0027859392911923,-3.974630494287267,53.65373339276206,4.482305775162639,44.27297575844494,61.83745125268187,44.28542511189814,61.83745125268187,3.942253424657534,0.46613920625590005,0.0004,3.997,0.0006,3.997,1.4453287671232877,0.3457465108825176,0.0,4.223,0.0,0.388,782.6680479452056,457.04111604946723,0.0,1568.281,0.0,1568.281,146,1.9023171893026407,3.9762080831384448,17.56447549423693,3.9966,4.223,1568.281,1568.281,33,0.8450500227057794,1.6666751942525773,1.014054838783082,7,Healthy
04239.csv,B0031,79,4239,[2009.       4.      16.      19.      17.      26.531],43,1.6946883343387664,,,3.419005560496923,0.2509542037978092,2.327904771892418,4.207018144824621,4.207018144824621,2.327904771892418,-3.919741625648533,0.464988575843899,-3.977360849056161,-0.0008037827314061,-0.002195749927019,-3.974486780922736,53.65355338521763,4.484189540010293,44.29374100507224,61.7791359328034,44.29843792123584,61.7791359328034,3.94187448275862,0.4677442457302848,0.0004,3.997,0.0004,3.997,1.4431448275862069,0.3446796616527991,0.0,4.223,0.0,0.41,779.1555172413794,454.91534402230485,0.0,1561.422,0.0,1561.422,145,1.8791133729322032,3.9765570663247547,17.485394927731157,3.9966,4.223,1561.422,1561.422,34,0.8473441671693832,1.6666751942525773,1.0168077980537484,6,Healthy
04241.csv,B0031,81,4241,[2009.      4.     16.     22.     17.     17.75],43,1.687010991299212,,,3.4200180230564365,0.24794846811603252,2.3672431402232186,4.206967994384534,4.206807751093486,2.3672431402232186,-3.919699759766482,0.466474164198033,-3.98157731389867,-0.0021179755950894,-0.0021179755950894,-3.9722445121478014,53.647830742878845,4.487186201086504,44.29685687451413,61.63755727730526,44.29685687451413,61.63755727730526,3.9414916666666664,0.46935407117215255,0.0004,3.997,0.0004,3.997,1.4441458333333332,0.34321947490570165,0.0,4.223,0.0,0.45,775.7176805555556,452.9330242065027,0.0,1554.234,0.0,1554.234,144,1.8397248541613158,3.9794593383035806,17.340700402791136,3.9966,4.223,1554.234,1554.234,35,0.843505495649606,1.6666751942525773,1.012201415798808,5,Healthy
04245.csv,B0031,85,4245,[2009.       4.      17.       9.      45.      34.062],43,1.6957069027070075,,,3.41552953622903,0.25012015464693776,2.32931910043758,4.198742074510769,4.198388264130976,2.32931910043758,-3.919678832661814,0.4650595494726349,-3.978371819312698,-0.0001383187875609,-0.0015426016602104,-3.972417300957448,53.6547150080559,4.511078924618435,44.240407412762536,61.76541153453152,44.240407412762536,61.76541153453152,3.9418758620689656,0.46773254232459105,0.0004,3.997,0.0006,3.997,1.443648275862069,0.34355774484378254,0.0,4.215,0.0,0.41,785.5913103448277,458.706172986791,0.0,1573.734,0.0,1573.734,145,1.8694229740731894,3.978233500525137,17.525004121768987,3.9966,4.215,1573.734,1573.734,36,0.8478534513535038,1.6666751942525773,1.0174189359477745,4,Healthy
04247.csv,B0031,87,4247,[2009.       4.      17.      12.      46.      29.125],43,1.687696889615565,,,3.4189014427486333,0.2522365024634309,2.313616978242905,4.206906802432806,4.206906802432806,2.313616978242905,-3.9194105864839495,0.46680928334537736,-3.979278165023497,0.0004421767681534,0.0001415537197128,-3.971873201593042,53.66098543950281,4.493238343874041,44.277682069015725,61.71412204720752,44.277682069015725,61.71412204720752,3.941493055555555,0.46934232748711036,0.0004,3.997,0.0006,3.997,1.4425555555555556,0.3451524195137459,0.0,4.223,0.0,0.397,782.0463472222223,456.5680891382894,0.0,1566.578,0.0,1566.578,144,1.8932898241899005,3.9797203417916505,17.436439978191792,3.9966,4.223,1566.578,1566.578,37,0.8438484448077825,1.6666751942525773,1.0126129526829701,3,Healthy
04249.csv,B0031,89,4249,[2009.       4.      17.      15.      46.      53.875],43,1.6819617127259294,,,3.423353784322714,0.24085886536911652,2.464103908062826,4.20664698001037,4.20664698001037,2.464103908062826,-3.9186527397651205,0.4699352291208057,-3.979799695817293,0.0004194401026205,-0.0019719063398914,-3.973881064387811,53.59867010741405,4.486117652420638,44.26325414571517,61.46370523914892,44.26325414571517,61.46370523914892,3.940711267605634,0.4726123918411218,0.0004,3.997,0.0006,3.997,1.435732394366197,0.33916578752202,0.0,4.223,0.0,0.529,773.8812957746479,451.8812257812727,0.0,1550.047,0.0,1550.047,142,1.7425430719475439,3.9802191359199135,17.20045109343375,3.9966,4.223,1550.047,1550.047,38,0.8409808563629647,1.6666751942525773,1.0091718641556955,2,Healthy
04251.csv,B0031,91,4251,[2009.       4.      17.      18.      47.      33.937],43,1.6750033888978846,,,3.4227287920309313,0.24204499260902607,2.450218643464606,4.206935457661614,4.206888140334019,2.450218643464606,-3.9185184747583235,0.4716570113179492,-3.978467204430153,0.0012189071027832,-0.0021243760813525,-3.977415719646514,53.628910349751585,4.47856237622472,44.29498234288963,61.45868723262231,44.29498234288963,61.45868723262231,3.9403134751773052,0.4742613946548673,0.0006,3.997,0.0006,3.997,1.4344397163120568,0.34055019283494625,0.0,4.223,0.0,0.516,770.2329716312057,450.02310105726684,0.0,1543.64,0.0,1543.64,141,1.756716814197008,3.9796861115329363,17.163704889732678,3.9964,4.223,1543.64,1543.64,39,0.8375016944489423,1.6666751942525773,1.0049968912203329,1,Healthy
04253.csv,B0031,93,4253,[2009.       4.      17.      21.      46.      23.796],43,1.6672987794846676,,,3.422760457985402,0.24119021746178895,2.4650879684691613,4.207096999865798,4.207044816296319,2.4650879684691613,-3.918145386509849,0.4733542417967424,-3.9775318525247534,0.0010226274780877,-0.0015226105104968,-3.976451692607174,53.613796948807256,4.472853143829716,44.27909841111377,61.44540062417477,44.28900255099606,61.44540062417477,3.939907142857143,0.4759517637192466,0.0004,3.997,0.0006,3.997,1.43315,0.34028967611296224,0.0,4.223,0.0,0.528,766.9299571428571,448.0572605398477,0.0,1536.781,0.0,1536.781,140,1.7420090313966368,3.978554480002841,17.166302213061,3.9966,4.223,1536.781,1536.781,40,0.8336493897423338,1.6666751942525773,1.0003741492249005,0,Healthy
01013.csv,B0032,1,1013,[2.009e+03 4.000e+00 7.000e+00 1.600e+01 3.100e+01 1.890e+00],43,1.704864107351214,,,3.3135688140484305,0.2051354787983078,2.62709691854036,4.087016142066692,4.087016142066692,3.2505285064740668,-3.8950344929561194,0.6080511995314188,-3.994111633376854,-0.0002350790973674,-0.0030060663936215,-0.0014938301288475,52.14812251926887,4.162142570970081,43.25683175903665,59.47600707924567,43.26523418326313,59.2439529735591,3.9063112426035502,0.609956839167052,0.0004,4.001,0.0004,0.0004,1.1964142011834318,0.32654707789664933,0.0,4.103,0.0,0.0,785.841426035503,457.3696743155842,0.0,1572.359,0.0,1572.359,169,1.4599192235263319,3.9938765542794865,16.21917532020902,4.0006,4.103,1572.359,1572.359,1,0.852432053675607,1.704864107351214,1.0,39,Healthy
01015.csv,B0032,3,1015,[2009.       4.       7.      19.      44.      26.578],43,1.8940319526948568,,,3.360932103985418,0.22230011671123134,2.6672646952717707,4.187844886919987,4.187844886919987,2.6672646952717707,-3.9466385151298375,0.41498480243351926,-3.993584927278223,0.0015127124644952,0.0010407889657407,-3.989905344820086,53.49862731805315,3.966422420444147,44.37911850231533,60.121290886265,44.37911850231533,60.121290886265,3.9575152173913044,0.4159502274067584,0.0004,4.001,0.0004,4.001,1.2748315217391304,0.3096995174876737,0.0,4.204,0.0,0.588,860.987152173913,500.8118049433663,0.0,1723.281,0.0,1723.281,184,1.5205801916482167,3.9950976397427183,15.742172383949672,4.0006,4.204,1723.281,1723.281,2,0.9470159763474284,1.704864107351214,1.1109577265002932,38,Healthy
01017.csv,B0032,5,1017,[2009    4    7   22   58   18],43,1.8747686491853093,,,3.362818742242725,0.22508274290525423,2.653980741191812,4.187701456265651,4.1876971887724,2.653980741191812,-3.9459503925460986,0.41818539146982525,-3.994420868734206,0.0012837813797894,-0.0026666262833731,-3.990463696971729,53.563555472292215,4.009418003018795,44.42491231836779,60.28987126771494,44.42491231836779,60.28987126771494,3.956794475138122,0.419363959364358,0.0004,4.001,0.0004,4.001,1.2873370165745857,0.315162413526643,0.0,4.204,0.0,0.581,852.211502762431,495.9692662834018,0.0,1705.906,0.0,1705.906,181,1.5337207150738386,3.9957046501139954,15.864958949347155,4.0006,4.204,1705.906,1705.906,3,0.9373843245926546,1.704864107351214,1.0996587007149032,37,Healthy
01019.csv,B0032,7,1019,[2.0090e+03 4.0000e+00 8.0000e+00 2.0000e+00 1.1000e+01 3.0218e+01],43,1.8654947184112376,,,3.3620666570592666,0.22846748616219237,2.614778884516638,4.187956631748198,4.187956631748198,2.614778884516638,-3.9453743570877737,0.4205047580244796,-3.992737735565066,0.001716180465612,-0.0028745999239897,-3.987112403193844,53.63649764193464,4.069435124094002,44.42345633074317,60.57061862772471,44.42345633074317,60.57061862772471,3.956300558659218,0.42168703149110026,0.0004,4.001,0.0004,4.001,1.2839106145251395,0.31906581133890005,0.0,4.204,0.0,0.539,848.1851173184358,493.62522660572523,0.0,1697.688,0.0,1697.688,179,1.5731777472315605,3.994453916030678,16.14716229698154,4.0006,4.204,1697.688,1697.688,4,0.9327473592056188,1.704864107351214,1.0942190115724764,36,Healthy
01021.csv,B0032,9,1021,[2009.       4.       8.       5.      23.      26.343],43,1.8527398169018068,,,3.362352506750974,0.22894922429608627,2.611753951946988,4.187837270519941,4.187837270519941,2.611753951946988,-3.9451013111259323,0.42297238701774725,-3.99486611628056,0.0004071782362678,0.0004071782362678,-3.989181042605176,53.66821955000141,4.082094546524633,44.41711926456754,60.44487262242978,44.42237580763751,60.44487262242978,3.9557966101694917,0.4240385394548344,0.0004,4.001,0.0006,4.001,1.291446327683616,0.31865049017223496,0.0,4.203,0.0,0.544,842.305790960452,490.24797701518816,0.0,1686.094,0.0,1686.094,177,1.5760833185729526,3.995273294516828,16.027753357862238,4.0006,4.203,1686.094,1686.094,5,0.9263699084509034,1.704864107351214,1.0867375346298667,35,Healthy
01025.csv,B0032,13,1025,[2009.       4.       9.      10.      24.      58.296],43,1.844174397003866,,,3.3539141264171213,0.22442279388805642,2.6899647104301128,4.176580463554566,4.176580463554566,2.6899647104301128,-3.9441329415172497,0.4253845693648265,-3.994312241610504,0.001708441430192,0.001708441430192,-3.990456641361005,53.78514931831166,4.153189143323824,44.37941292443623,60.80514996345169,44.40380679924147,60.80514996345169,3.9552788571428574,0.42645138726452275,0.0004,4.001,0.0004,4.001,1.2747257142857142,0.31790366532477965,0.0,4.192,0.0,0.616,838.64668,488.32214704876003,0.0,1678.563,0.0,1678.563,175,1.486615753124453,3.996020683040696,16.42573703901546,4.0006,4.192,1678.563,1678.563,6,0.922087198501933,1.704864107351214,1.081713427511295,34,Healthy
01027.csv,B0032,15,1027,[2009.       4.       9.      13.      33.      59.843],43,1.8430238477512757,,,3.359881578137895,0.22919466784870757,2.6352220172441965,4.187717629562103,4.187717629562103,2.6352220172441965,-3.9440730530113517,0.4264373637319951,-3.994189778619774,0.0009693359917359,-0.0026747013920995,-3.987533153152042,53.80370465565283,4.135442695378191,44.42226254081613,60.79131486140098,44.43330208582152,60.79131486140098,3.955016091954023,0.42766792175734436,0.0004,4.001,0.0004,4.001,1.2947643678160918,0.3197967322173279,0.0,4.204,0.0,0.574,838.3911321839081,487.98130233615274,0.0,1677.469,0.0,1677.469,174,1.5524956123179066,3.9951591146115097,16.36905232058485,4.0006,4.204,1677.469,1677.469,7,0.9215119238756379,1.704864107351214,1.081038564777292,33,Healthy
01029.csv,B0032,17,1029,[2009.       4.       9.      16.      42.      43.421],43,1.8302818174911863,,,3.358862190732692,0.23040014570204284,2.616116680441599,4.18755828453692,4.18755828453692,2.616116680441599,-3.943421894744355,0.4289487506493723,-3.992661318532081,0.0012858070277202,0.0012858070277202,-3.986184742982623,53.860865202701575,4.185013575157346,44.39808687756001,60.82453443905106,44.39808687756001,60.82453443905106,3.9544813953488376,0.4301325517204014,0.0004,4.001,0.0004,4.001,1.2934418604651163,0.32176603699728723,0.0,4.204,0.0,0.556,832.7867558139534,484.78865168472214,0.0,1666.093,0.0,1666.093,172,1.5714416040953214,3.9939471255598016,16.426447561491045,4.0006,4.204,1666.093,1666.093,8,0.9151409087455932,1.704864107351214,1.073564637556262,32,Healthy
01031.csv,B0032,19,1031,[2009.       4.       9.      19.      50.      50.062],43,1.8173838456081812,,,3.3601097902247434,0.22888854404128403,2.637757551280405,4.1878149871796655,4.1878149871796655,2.637757551280405,-3.9431707154426765,0.4311401823051379,-3.9925014219671766,-0.0031257014604457,-0.0035911400522695,-3.991174883415285,53.869374617806734,4.192005823115734,44.39713214852311,60.93844327722512,44.39713214852311,60.93844327722512,3.953934117647059,0.4326402852974221,0.0004,4.001,0.0004,4.001,1.2906823529411764,0.3223093340059055,0.0,4.203,0.0,0.577,826.576488235294,481.46882899959314,0.0,1654.328,0.0,1654.328,170,1.5500574358992605,3.989375720506731,16.541311128702006,4.0006,4.203,1654.328,1654.328,9,0.9086919228040906,1.704864107351214,1.065999241682544,31,Healthy
01033.csv,B0032,21,1033,[2009.       4.       9.      22.      58.      17.875],43,1.805799298110468,,,3.3601434422461938,0.22882427624683346,2.6425811435343314,4.187881479812432,4.187881479812432,2.6425811435343314,-3.9427909793014866,0.4339230320242537,-3.994253875500499,0.0013400939842073,-0.0040741380433965,-3.992236141862011,53.919241142689074,4.215202063386352,44.42440180577051,61.056928797496845,44.44116568698876,61.056928797496845,3.95337380952381,0.4351923935797961,0.0004,4.001,0.0004,4.001,1.2880059523809524,0.3234412365442775,0.0,4.203,0.0,0.581,821.521125,478.40073029947195,0.0,1643.812,0.0,1643.812,168,1.545300336278101,3.9955939694847062,16.632526991726337,4.0006,4.203,1643.812,1643.812,10,0.902899649055234,1.704864107351214,1.0592042440943128,30,Healthy
01037.csv,B0032,25,1037,[2009.       4.      10.      12.      49.       4.718],43,1.8149829605049184,,,3.355149818972587,0.2258735735685244,2.6868552360676885,4.180429711622443,4.180429711622443,2.6868552360676885,-3.9426813773939595,0.4338637353111128,-3.993279981032099,-0.0014889906843565,-0.0014889906843565,-3.992885609722858,54.04736439027928,4.289014057514143,44.4037484753862,61.26264235870029,44.40660670421455,61.26264235870029,3.95337380952381,0.4351923935797961,0.0004,4.001,0.0004,4.001,1.2776488095238097,0.31943233968916296,0.0,4.196,0.0,0.616,825.6457023809523,480.9274340056057,0.0,1652.266,0.0,1652.266,168,1.4935744755547544,3.9917909903477424,16.85889388331409,4.0006,4.196,1652.266,1652.266,11,0.9074914802524592,1.704864107351214,1.0645909856855347,29,Healthy
01039.csv,B0032,27,1039,[2009.       4.      10.      15.      54.      20.093],43,1.7995150369321795,,,3.3593418283288132,0.22689711932772227,2.6740516269543457,4.187435297570574,4.187435297570574,3.2661019116261025,-3.9184845032163937,0.5314258717289724,-3.9928213513263473,0.0016267295925668,-0.0041300764136152,-0.0007372159571872,54.074327994736905,4.296161972242952,44.39805639027924,61.30909593373104,44.41450724731419,61.30909593373104,3.9291329341317365,0.532960965866849,0.0004,4.001,0.0004,0.0004,1.2910479041916167,0.33680645488590377,0.0,4.203,0.0,0.002,823.722994011976,479.9545367949113,0.0,1648.672,0.0,1648.672,167,1.5133836706162285,3.994448080918914,16.9110395434518,4.0006,4.203,1648.672,1648.672,12,0.8997575184660898,1.704864107351214,1.0555181666226883,28,Healthy
01041.csv,B0032,29,1041,[2009.       4.      10.      18.      59.       6.625],43,1.7866516942518147,,,3.358629751735543,0.22695809812768328,2.6712280977184064,4.187467933100937,4.187467933100937,3.262190570924121,-3.9177419538846427,0.5349868946169267,-3.993630744300512,0.0038627008274447,0.0038627008274447,-0.0007958531547423,54.13198237630404,4.321894992484141,44.42342339410816,61.35860964032413,44.42342339410816,61.30545349817428,3.9282618181818187,0.5361414309303925,0.0004,4.001,0.0004,0.0004,1.2930969696969696,0.33846310142664987,0.0,4.203,0.0,0.002,818.0071575757577,476.48759319776815,0.0,1636.969,0.0,1636.969,165,1.5162398353825304,3.9974934451279567,16.93518624621597,4.0006,4.203,1636.969,1636.969,13,0.8933258471259073,1.704864107351214,1.0479730827506664,27,Healthy
01043.csv,B0032,31,1043,[2009.       4.      10.      22.       3.      26.625],43,1.7735550719416031,,,3.359070474825183,0.22658712662179525,2.6834486699239664,4.187491241001438,4.187491241001438,3.2713115762151967,-3.916992039332035,0.5380074438983674,-3.993304107752517,0.0030013386583011,0.0030013386583011,-0.0037050217710093,54.17064857846919,4.35718494747035,44.405296432368274,61.48218876912336,44.405296432368274,61.48218876912336,3.927369325153374,0.5393795043107678,0.0004,4.001,0.0004,0.0004,1.284883435582822,0.33735537171162994,0.0,4.203,0.0,0.002,811.8878588957054,473.09496474018533,0.0,1625.187,0.0,1625.187,163,1.5040425710774716,3.996305446410818,17.076892336755087,4.0006,4.203,1625.187,1625.187,14,0.8867775359708016,1.704864107351214,1.040291167075546,26,Healthy
01045.csv,B0032,33,1045,[2.0090e+03 4.0000e+00 1.1000e+01 1.0000e+00 8.0000e+00 2.7484e+01],43,1.769995333364443,,,3.3579238322389626,0.22764514080620046,2.670098200587867,4.1874322769983605,4.1874322769983605,3.2615739067935388,-3.9165301686540293,0.5396501128298058,-3.994079719933211,0.001424030288451,-0.0019202514228358,0.0005784818394443,54.230275057026425,4.381747987960367,44.433840746655626,61.55806089309812,44.43749363157499,61.55806089309812,3.926914814814815,0.5410206911259153,0.0004,4.001,0.0004,0.0004,1.2871728395061728,0.3390509513048252,0.0,4.203,0.0,0.002,810.6080925925926,472.2732350188976,0.0,1622.016,0.0,1622.016,162,1.5173340764104934,3.995503750221662,17.124220146442497,4.0006,4.203,1622.016,1622.016,15,0.8849976666822215,1.704864107351214,1.038203177445281,25,Healthy
01049.csv,B0032,37,1049,[2009.       4.      13.       9.      51.      27.484],43,1.799526080374287,,,3.346388148340216,0.2291663053328337,2.6512994484308834,4.174276691190384,4.174006876397771,2.6512994484308834,-3.9411338298824856,0.4407527062115299,-3.993967806204527,0.002117883806017,0.002117883806017,-3.9893792992512274,54.344649105313806,4.432646873667544,44.39020318316664,61.75555924618304,44.40134689998536,61.75555924618304,3.9519128834355834,0.44177563214145293,0.0004,4.001,0.0004,4.001,1.2722269938650306,0.32644965014784194,0.0,4.19,0.0,0.582,818.5629018404908,476.9476584376173,0.0,1638.422,0.0,1638.422,163,1.5229772427595005,3.996085690010544,17.3653560630164,4.0006,4.19,1638.422,1638.422,16,0.8997630401871435,1.704864107351214,1.0555246442311146,24,Healthy
01051.csv,B0032,39,1051,[2009.       4.      13.      12.      55.      24.468],43,1.7968530684449833,,,3.3534652549262995,0.2317932813769738,2.625703438629486,4.186860433427951,4.186855719668648,3.243773736993998,-3.9168961856121998,0.5379929595204339,-3.994597299462833,0.0017108672264762,0.0003565303827887,-0.0021656368828754,54.340240339750736,4.413134925522895,44.38622768250236,61.788148736083365,44.40182542845695,61.788148736083365,3.927369325153374,0.5393795043107678,0.0004,4.001,0.0004,0.0004,1.2926503067484663,0.3414725470906438,0.0,4.203,0.0,0.002,822.6176319018405,479.26297131772634,0.0,1646.438,0.0,1646.438,163,1.5611569947984645,3.996308166689309,17.401921053581006,4.0006,4.203,1646.438,1646.438,17,0.8984265342224916,1.704864107351214,1.053956770335607,23,Healthy
01053.csv,B0032,41,1053,[2009.       4.      13.      15.      59.      56.875],43,1.7838265504081745,,,3.3539379658636705,0.23045346609812162,2.6363985091733704,4.187242083144707,4.187205947419154,3.248116311605556,-3.9161279657117896,0.5411270964921424,-3.99403993642454,0.0001165466879612,0.0001165466879612,-0.0037582295619379,54.38381832401513,4.4512444136474665,44.4051269140013,62.026796878552666,44.42499055276857,62.026796878552666,3.926455900621118,0.5426679026859706,0.0004,4.001,0.0004,0.0006,1.2934534161490683,0.34220677138081546,0.0,4.203,0.0,0.002,816.8468322981366,475.9879170107188,0.0,1634.765,0.0,1634.765,161,1.5508435739713362,3.9941564831125014,17.621669964551366,4.0006,4.203,1634.765,1634.765,18,0.8919132752040873,1.704864107351214,1.046315974813759,22,Healthy
01055.csv,B0032,43,1055,[2009.       4.      13.      19.       4.      39.468],43,1.7696444491040102,,,3.3520334980671533,0.2334063062606054,2.6091385279000474,4.187348698823322,4.187348698823322,3.233936782683162,-3.9150746408037618,0.544593790250617,-3.996695123471853,0.0018785106032199,-0.0027479700073749,0.0018785106032199,54.44223460892959,4.487306711035166,44.42169542184864,62.05922080379437,44.42169542184864,62.05922080379437,3.925516981132076,0.5460355913201055,0.0004,4.001,0.0004,0.0004,1.2892578616352202,0.3447225487521572,0.0,4.203,0.0,0.002,810.1207106918239,472.3762408691966,0.0,1622.016,0.0,1622.016,159,1.5782101709232745,3.998573634075073,17.63752538194573,4.0006,4.203,1622.016,1622.016,19,0.8848222245520051,1.704864107351214,1.0379973638212392,21,Healthy
01057.csv,B0032,45,1057,[2009.       4.      13.      22.       9.      45.531],43,1.7512940457049684,,,3.3560881930374973,0.22626898260772688,2.69282732587276,4.187458308694366,4.187381851252573,3.370046246482991,-3.8893700702054983,0.628545663846189,-3.996085886074777,0.0009533628343327,-0.0019055049338492,0.0009533628343327,54.47793957059441,4.503731219037119,44.41490041187964,61.81678431928173,44.42051211538188,61.64550283999622,3.8997189873417724,0.6304303563118432,0.0004,4.001,0.0004,0.0004,1.2775632911392405,0.3556759319664209,0.0,4.203,0.0,0.002,807.1893797468355,470.6821033891243,0.0,1616.25,0.0,1616.25,158,1.4946309828216062,3.9970392489091098,17.401883907402087,4.0006,4.203,1616.25,1616.25,20,0.8756470228524842,1.704864107351214,1.0272338059987027,20,Healthy
01061.csv,B0032,49,1061,[2009.       4.      14.      10.      33.      23.937],43,1.7697554297961993,,,3.3485978246821815,0.22962863927757463,2.6580053475407666,4.18032452902128,4.180200303700577,3.2711060176079623,-3.914545791564824,0.5464050114333069,-3.9941183811183705,0.0026408049180856,0.0026408049180856,-0.000881891989505,54.52288431969187,4.543689119355337,44.37973715309972,62.13034562682843,44.37973715309972,62.13034562682843,3.9250405063291143,0.5477293337609026,0.0004,4.001,0.0006,0.0004,1.2662215189873416,0.3405084550222314,0.0,4.196,0.0,0.002,810.2079113924051,472.5859245474296,0.0,1622.218,0.0,1622.218,158,1.5223191814805133,3.996759186036456,17.75060847372871,4.0006,4.196,1622.218,1622.218,21,0.8848777148980996,1.704864107351214,1.0380624603246558,19,Healthy
01063.csv,B0032,51,1063,[2009.       4.      14.      13.      36.      17.437],43,1.7547726933914918,,,3.3508887604533815,0.23223892521775197,2.622656733898926,4.187278944270903,4.187278944270903,3.341668001410156,-3.888729603382459,0.6304656957519488,-3.99420296582248,0.0002794086737932,-0.0046702860469593,0.0002794086737932,54.63737439274004,4.5680737245539085,44.43505105702808,62.20855323363066,44.43977612421078,62.20222370977498,3.899073885350319,0.6323954204762195,0.0004,4.001,0.0004,0.0004,1.268828025477707,0.36023995169786716,0.0,4.203,0.0,0.002,808.8723312101911,471.63751777447345,0.0,1619.656,0.0,1619.656,157,1.5646222103719771,3.994482374496273,17.773502176602577,4.0006,4.203,1619.656,1619.656,22,0.8773863466957459,1.704864107351214,1.029274231198297,18,Healthy
01065.csv,B0032,53,1065,[2009.       4.      14.      16.      39.      25.031],43,1.7389166355812984,,,3.351949039148667,0.229797703195387,2.6579673401898325,4.186871482774904,4.186771025203198,3.3575800033203334,-3.887437874711392,0.6344083243543545,-3.994207676123932,-0.0006333733548199,-0.0035191960513045,-0.0015153236480604,54.626766126568995,4.573569288386291,44.45074387838419,62.27936068413306,44.45074387838419,62.03180738733935,3.8977587096774196,0.6363812720993945,0.0004,4.001,0.0004,0.0004,1.2694258064516128,0.36191668604996763,0.0,4.203,0.0,0.002,801.5549096774193,467.74878611556994,0.0,1605.484,0.0,1605.484,155,1.5289041425850711,3.9935743027691117,17.828616805748872,4.0006,4.203,1605.484,1605.484,23,0.8694583177906492,1.704864107351214,1.0199737492761172,17,Healthy
01067.csv,B0032,55,1067,[2009.       4.      14.      19.      42.      47.234],43,1.7337200518764075,,,3.3492975913002327,0.23239740200156678,2.62449780009349,4.187368946542894,4.1871365908002,3.3424185942990423,-3.8867994146602527,0.636254128119382,-3.993823239825288,-0.0020744273359697,-0.0061824782818675,-0.0020759879446723,54.64310926864166,4.586456316453827,44.4475889304923,62.40536913200032,44.4475889304923,61.96921771562387,3.897089610389611,0.63839466967577,0.0004,4.001,0.0004,0.0004,1.272025974025974,0.3639550347155494,0.0,4.203,0.0,0.002,799.2601558441559,466.2971611558607,0.0,1600.75,0.0,1600.75,154,1.562871146449404,3.9917488124893183,17.957780201508015,4.0006,4.203,1600.75,1600.75,24,0.8668600259382038,1.704864107351214,1.0169256566554303,16,Healthy
01069.csv,B0032,57,1069,[2009.       4.      14.      22.      45.      53.781],43,1.7150972597500092,,,3.351231111091802,0.22913176518455117,2.6693549937573904,4.187171328295389,4.187171328295389,3.417264130427884,-3.8600791350059627,0.7116283818721477,-3.994754622163221,0.0012452126846412,0.0011624342643665,-0.0017898526722466,54.70581681215588,4.637857776447689,44.4423253200928,62.21600779378832,44.4423253200928,61.65924463840257,3.870261437908497,0.7136306280603527,0.0004,4.001,0.0004,0.0004,1.2622352941176471,0.3771014411322564,0.0,4.203,0.0,0.002,796.1958496732026,464.5184063044526,0.0,1595.0,0.0,1595.0,153,1.517816334537999,3.9959998348478623,17.773682473695523,4.0006,4.203,1595.0,1595.0,25,0.8575486298750046,1.704864107351214,1.0060023273143417,15,Healthy
01073.csv,B0032,61,1073,[2009.      4.     15.     14.     58.     30.25],43,1.7462926148815636,,,3.3435018088780106,0.23263665660952823,2.6245992054256915,4.179483481777926,4.179483481777926,3.3493351406479275,-3.8867131837578945,0.6364379469664357,-3.993552154297252,0.0008661686052773,-0.0028276193131738,-0.0029480691534742,54.736348034915544,4.648433884272991,44.41306950471116,62.6157960112704,44.41306950471116,62.33740245716058,3.8970883116883117,0.6384026483584775,0.0004,4.001,0.0004,0.0004,1.254155844155844,0.3632476087010905,0.0,4.195,0.0,0.002,805.080448051948,469.63017983107767,0.0,1612.422,0.0,1612.422,154,1.5548842763522348,3.994418322902529,18.202726506559237,4.0006,4.195,1612.422,1612.422,26,0.8731463074407818,1.704864107351214,1.0243001816694444,14,Healthy
